cpu_percent,load_avg_1,load_avg_5,load_avg_15,gpu_util,gpu_mem_used,gpu_temp,gpu_power,mem_total,mem_available,mem_used,mem_percent,swap_total,swap_used,swap_percent,read_bytes,write_bytes,bytes_sent,bytes_recv,tcp_congestion_control,timestamp,tcp_congestion_encoded,sched_latency_ns,sched_migration_cost_ns,sched_wakeup_granularity_ns,sched_min_granularity_ns,sched_child_runs_first,sched_autogroup_enabled,sched_rr_timeslice_ms,swappiness,dirty_ratio,dirty_background_ratio,dirty_expire_centisecs,dirty_writeback_centisecs,min_free_kbytes,overcommit_memory,overcommit_ratio,vfs_cache_pressure,somaxconn,tcp_fin_timeout,tcp_tw_reuse,tcp_syncookies,tcp_max_syn_backlog,tcp_rmem_min,tcp_rmem_default,tcp_rmem_max,tcp_wmem_min,tcp_wmem_default,tcp_wmem_max,workload_type,exec_time,cpu_avg,perf_score
8.3,2.568359375,2.1982421875,2.97509765625,0.0,2.0,29.0,31.31,472735358976,442963329024,26638135296,6.3,0,0,0.0,64725495836672,215982719123968,137778573,124142398,cubic,2025-07-19 16:35:08,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,4.53,0.07
6.0,2.568359375,2.1982421875,2.97509765625,0.0,2.0,29.0,31.25,472735358976,442943000576,26658463744,6.3,0,0,0.0,64725495836672,215982719885824,137793975,124154992,cubic,2025-07-19 16:35:11,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,14.08,0.11
26.2,2.4423828125,2.17822265625,2.96435546875,0.0,2.0,29.0,31.33,472735358976,442600448000,27001016320,6.4,0,0,0.0,64725495836672,215982720135680,137800404,124160879,cubic,2025-07-19 16:35:14,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,14.08,0.11
8.1,2.40673828125,2.1748046875,2.958984375,0.0,2.0,29.0,31.31,472735358976,442042687488,27558772736,6.5,0,0,0.0,64725495836672,215982720528896,137807770,124167695,cubic,2025-07-19 16:35:17,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,14.08,0.11
16.0,2.40673828125,2.1748046875,2.958984375,0.0,2.0,29.0,31.28,472735358976,442442510336,27158953984,6.4,0,0,0.0,64725495836672,215982720774656,137812965,124172186,cubic,2025-07-19 16:35:20,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,14.08,0.11
10.4,2.53466796875,2.20556640625,2.96484375,0.0,2.0,29.0,31.25,472735358976,441902739456,27698724864,6.5,0,0,0.0,64725495836672,215982721151488,137830559,124186842,cubic,2025-07-19 16:35:23,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,9.35,0.09
11.4,2.572265625,2.21923828125,2.96533203125,0.0,2.0,29.0,31.23,472735358976,441821048832,27780411392,6.5,0,0,0.0,64725495836672,215982721552896,137838571,124194400,cubic,2025-07-19 16:35:26,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,9.35,0.09
7.4,2.572265625,2.21923828125,2.96533203125,0.0,2.0,29.0,31.28,472735358976,441955475456,27645988864,6.5,0,0,0.0,64725495836672,215982721565184,137844424,124199783,cubic,2025-07-19 16:35:29,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,9.35,0.09
8.2,2.4462890625,2.19873046875,2.95458984375,0.0,2.0,29.0,31.42,472735358976,442034200576,27567259648,6.5,0,0,0.0,64725495836672,215982721962496,137851791,124207194,cubic,2025-07-19 16:35:32,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,9.35,0.09
7.4,2.4462890625,2.19873046875,2.95458984375,0.0,2.0,29.0,31.28,472735358976,442014691328,27586764800,6.5,0,0,0.0,64725495836672,215982721962496,137864908,124218659,cubic,2025-07-19 16:35:35,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.18,6.33,0.07
8.1,2.330078125,2.1787109375,2.94384765625,0.0,2.0,29.0,31.34,472735358976,441987350528,27614113792,6.5,0,0,0.0,64725495836672,215982722298368,137873799,124227548,cubic,2025-07-19 16:35:39,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.18,6.33,0.07
6.6,2.22314453125,2.15869140625,2.93310546875,0.0,2.0,29.0,31.26,472735358976,441960132608,27641331712,6.5,0,0,0.0,64725496410112,215982724461056,137881204,124234997,cubic,2025-07-19 16:35:42,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.18,6.33,0.07
3.2,2.22314453125,2.15869140625,2.93310546875,0.0,2.0,29.0,31.29,472735358976,442035425280,27566039040,6.5,0,0,0.0,64725496410112,215982724518400,137886379,124239592,cubic,2025-07-19 16:35:45,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.18,6.33,0.07
4.1,2.205078125,2.15576171875,2.927734375,0.0,2.0,29.0,31.28,472735358976,441996267520,27605196800,6.5,0,0,0.0,64725496410112,215982725046784,137902895,124253220,cubic,2025-07-19 16:35:48,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,8.82,0.08
6.4,2.205078125,2.15576171875,2.927734375,0.0,2.0,29.0,31.28,472735358976,441685495808,27915964416,6.6,0,0,0.0,64725496410112,215982725415424,137909009,124258614,cubic,2025-07-19 16:35:51,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,8.82,0.08
15.6,2.1884765625,2.15283203125,2.92236328125,0.0,2.0,29.0,31.27,472735358976,441669595136,27931869184,6.6,0,0,0.0,64725496410112,215982725460480,137915440,124264503,cubic,2025-07-19 16:35:54,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,8.82,0.08
9.2,2.25390625,2.1669921875,2.9228515625,0.0,2.0,29.0,31.41,472735358976,441262460928,28339003392,6.7,0,0,0.0,64725496410112,215982725915136,137923417,124271896,cubic,2025-07-19 16:35:57,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,8.82,0.08
8.8,2.25390625,2.1669921875,2.9228515625,0.0,2.0,29.0,31.37,472735358976,442072748032,27528712192,6.5,0,0,0.0,64725496410112,215982725939712,137939100,124284619,cubic,2025-07-19 16:36:00,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.82,0.08
6.7,2.1533203125,2.1474609375,2.912109375,0.0,2.0,29.0,31.4,472735358976,442049007616,27552456704,6.5,0,0,0.0,64725496410112,215982726316544,137947156,124291931,cubic,2025-07-19 16:36:03,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.82,0.08
8.2,3.82275390625,2.49365234375,3.02001953125,0.0,2.0,29.0,31.33,472735358976,442013364224,27588096000,6.5,0,0,0.0,64725496410112,215982726672896,137953974,124298353,cubic,2025-07-19 16:36:06,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.82,0.08
7.6,3.82275390625,2.49365234375,3.02001953125,0.0,2.0,29.0,31.36,472735358976,442091757568,27509706752,6.5,0,0,0.0,64725496410112,215982726889984,137959700,124303213,cubic,2025-07-19 16:36:09,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,7.82,0.08
6.5,3.5966796875,2.46875,3.0087890625,0.0,2.0,29.0,31.29,472735358976,442056548352,27544907776,6.5,0,0,0.0,64725496737792,215982730105344,137976510,124317313,cubic,2025-07-19 16:36:12,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,6.97,0.08
6.4,3.5966796875,2.46875,3.0087890625,0.0,2.0,29.0,31.26,472735358976,442122678272,27478786048,6.5,0,0,0.0,64725496737792,215982730105344,137981671,124321770,cubic,2025-07-19 16:36:15,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,6.97,0.08
6.3,3.46875,2.4609375,3.0029296875,0.0,2.0,29.0,31.28,472735358976,442096738304,27504721920,6.5,0,0,0.0,64725496737792,215982730482176,137989627,124329006,cubic,2025-07-19 16:36:18,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,6.97,0.08
8.7,3.51171875,2.48681640625,3.00830078125,0.0,2.0,29.0,31.37,472735358976,442167242752,27434221568,6.5,0,0,0.0,64725496737792,215982730887680,137997037,124335866,cubic,2025-07-19 16:36:21,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,6.97,0.08
7.2,3.51171875,2.48681640625,3.00830078125,0.0,2.0,29.0,31.19,472735358976,442153758720,27447705600,6.5,0,0,0.0,64725496737792,215982730887680,138012956,124348823,cubic,2025-07-19 16:36:25,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,6.95,0.08
6.2,3.310546875,2.4619140625,2.9970703125,0.0,2.0,29.0,31.25,472735358976,442129534976,27471929344,6.5,0,0,0.0,64725496737792,215982731256320,138022260,124357671,cubic,2025-07-19 16:36:28,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,6.95,0.08
7.8,3.310546875,2.4619140625,2.9970703125,0.0,2.0,29.0,31.24,472735358976,442091499520,27509964800,6.5,0,0,0.0,64725496737792,215982731612672,138026828,124362101,cubic,2025-07-19 16:36:31,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,6.95,0.08
6.6,3.20556640625,2.4541015625,2.99169921875,0.0,2.0,29.0,31.3,472735358976,442164363264,27437101056,6.5,0,0,0.0,64725496737792,215982731694592,138034781,124369796,cubic,2025-07-19 16:36:34,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,6.95,0.08
2.0,2.94873046875,2.4130859375,2.9755859375,0.0,2.0,29.0,31.33,472735358976,442155433984,27446030336,6.5,0,0,0.0,64725496737792,215982732046848,138051895,124384142,cubic,2025-07-19 16:36:37,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,1.8,0.06
2.0,2.94873046875,2.4130859375,2.9755859375,0.0,2.0,29.0,31.36,472735358976,442125549568,27475902464,6.5,0,0,0.0,64725496737792,215982732046848,138057051,124388594,cubic,2025-07-19 16:36:40,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,1.8,0.06
0.9,2.71240234375,2.37255859375,2.95947265625,0.0,2.0,29.0,31.25,472735358976,442093797376,27507658752,6.5,0,0,0.0,64725497851904,215982734279168,138065047,124395870,cubic,2025-07-19 16:36:43,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,1.8,0.06
2.3,2.71240234375,2.37255859375,2.95947265625,0.0,2.0,29.0,31.24,472735358976,442167607296,27433844736,6.5,0,0,0.0,64725497851904,215982734610944,138071140,124401251,cubic,2025-07-19 16:36:46,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,1.8,0.06
6.9,2.6552734375,2.3662109375,2.9541015625,0.0,2.0,29.0,31.3,472735358976,442148728832,27452735488,6.5,0,0,0.0,64725497851904,215982735000064,138086898,124414355,cubic,2025-07-19 16:36:49,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.08,0.08
6.7,2.6025390625,2.35986328125,2.94873046875,0.0,2.0,29.0,31.27,472735358976,442118475776,27482988544,6.5,0,0,0.0,64725497851904,215982735364608,138094268,124421175,cubic,2025-07-19 16:36:52,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.08,0.08
8.6,2.6025390625,2.35986328125,2.94873046875,0.0,2.0,29.0,31.3,472735358976,442080710656,27520749568,6.5,0,0,0.0,64725497851904,215982735753728,138099930,124426067,cubic,2025-07-19 16:36:55,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.08,0.08
6.1,2.55419921875,2.353515625,2.943359375,0.0,2.0,29.0,31.37,472735358976,442157305856,27444158464,6.5,0,0,0.0,64725497851904,215982736495104,138107881,124433298,cubic,2025-07-19 16:36:58,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.08,0.08
6.5,2.509765625,2.34716796875,2.93798828125,0.0,2.0,29.0,31.34,472735358976,442131156992,27470307328,6.5,0,0,0.0,64725497851904,215982736900608,138124491,124447302,cubic,2025-07-19 16:37:01,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.07,0.08
7.5,2.509765625,2.34716796875,2.93798828125,0.0,2.0,29.0,31.26,472735358976,442106208256,27495256064,6.5,0,0,0.0,64725497851904,215982737306112,138130214,124452159,cubic,2025-07-19 16:37:04,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.07,0.08
6.7,2.70947265625,2.3916015625,2.94921875,0.0,2.0,29.0,31.24,472735358976,442074423296,27527036928,6.5,0,0,0.0,64725497851904,215982737678848,138138163,124459388,cubic,2025-07-19 16:37:07,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.07,0.08
7.6,2.70947265625,2.3916015625,2.94921875,0.0,2.0,29.0,31.32,472735358976,442148708352,27452755968,6.5,0,0,0.0,64725497851904,215982738252288,138143317,124463838,cubic,2025-07-19 16:37:11,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.07,0.08
7.8,2.65234375,2.384765625,2.94384765625,0.0,2.0,29.0,31.3,472735358976,442135339008,27466113024,6.5,0,0,0.0,64725497901056,215982739132928,138162512,124480063,cubic,2025-07-19 16:37:14,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.32,0.08
6.6,2.52001953125,2.361328125,2.93310546875,0.0,2.0,29.0,31.36,472735358976,442106408960,27495055360,6.5,0,0,0.0,64725497901056,215982739939840,138169937,124486930,cubic,2025-07-19 16:37:17,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.32,0.08
7.9,2.52001953125,2.361328125,2.93310546875,0.0,2.0,29.0,31.39,472735358976,442074595328,27526868992,6.5,0,0,0.0,64725497901056,215982740496896,138175090,124491379,cubic,2025-07-19 16:37:20,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.32,0.08
7.0,2.39794921875,2.33837890625,2.92236328125,0.0,2.0,29.0,31.31,472735358976,442146598912,27454865408,6.5,0,0,0.0,64725497901056,215982740865536,138183040,124498609,cubic,2025-07-19 16:37:23,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.19,7.32,0.08
6.5,2.39794921875,2.33837890625,2.92236328125,0.0,2.0,29.0,31.31,472735358976,442137579520,27463876608,6.5,0,0,0.0,64725497901056,215982741651968,138199731,124512620,cubic,2025-07-19 16:37:26,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,2.77,0.06
2.6,2.28564453125,2.31591796875,2.91162109375,0.0,2.0,29.0,31.25,472735358976,442106314752,27495145472,6.5,0,0,0.0,64725497901056,215982741688832,138206158,124519033,cubic,2025-07-19 16:37:29,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,2.77,0.06
0.9,2.1025390625,2.27734375,2.8955078125,0.0,2.0,29.0,31.21,472735358976,442076000256,27525464064,6.5,0,0,0.0,64725497901056,215982742508032,138213842,124526713,cubic,2025-07-19 16:37:32,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,2.77,0.06
1.1,2.1025390625,2.27734375,2.8955078125,0.0,2.0,29.0,31.22,472735358976,442153590784,27447853056,6.5,0,0,0.0,64725497901056,215982742913536,138218995,124531624,cubic,2025-07-19 16:37:35,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,2.77,0.06
2.2,2.01416015625,2.255859375,2.88525390625,0.0,2.0,29.0,31.23,472735358976,442143051776,27458412544,6.5,0,0,0.0,64725497901056,215982743257600,138236658,124547711,cubic,2025-07-19 16:37:38,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.23,6.28,0.07
6.9,2.0126953125,2.25146484375,2.88037109375,0.0,2.0,29.0,31.29,472735358976,442112102400,27489357824,6.5,0,0,0.0,64725497901056,215982744056320,138243455,124554648,cubic,2025-07-19 16:37:41,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.23,6.28,0.07
7.8,2.0126953125,2.25146484375,2.88037109375,0.0,2.0,29.0,31.26,472735358976,442083971072,27517493248,6.5,0,0,0.0,64725497901056,215982744629760,138249175,124560030,cubic,2025-07-19 16:37:44,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.23,6.28,0.07
8.2,1.93115234375,2.23046875,2.8701171875,0.0,2.0,29.0,31.3,472735358976,442153541632,27447922688,6.5,0,0,0.0,64725497901056,215982745465344,138256538,124567437,cubic,2025-07-19 16:37:47,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.23,6.28,0.07
7.5,1.93115234375,2.23046875,2.8701171875,0.0,2.0,29.0,31.37,472735358976,442152828928,27448635392,6.5,0,0,0.0,64725497901056,215982745965056,138271330,124580495,cubic,2025-07-19 16:37:51,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.18,7.25,0.08
8.4,1.93701171875,2.2265625,2.865234375,0.0,2.0,29.0,31.28,472735358976,442113921024,27487543296,6.5,0,0,0.0,64725497901056,215982746321408,138279915,124588190,cubic,2025-07-19 16:37:54,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.18,7.25,0.08
7.0,1.9423828125,2.22265625,2.8603515625,0.0,2.0,29.0,31.33,472735358976,442099810304,27501654016,6.5,0,0,0.0,64725497901056,215982747214336,138288726,124596377,cubic,2025-07-19 16:37:57,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.18,7.25,0.08
6.1,1.9423828125,2.22265625,2.8603515625,0.0,2.0,29.0,31.26,472735358976,442159599616,27441864704,6.5,0,0,0.0,64725497901056,215982747222528,138293879,124600826,cubic,2025-07-19 16:38:00,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.18,7.25,0.08
7.9,1.86669921875,2.2021484375,2.85009765625,0.0,2.0,29.0,31.27,472735358976,442142711808,27458752512,6.5,0,0,0.0,64725497901056,215982747988480,138311561,124615632,cubic,2025-07-19 16:38:03,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,7.43,0.08
6.5,1.86669921875,2.2021484375,2.85009765625,0.0,2.0,29.0,31.28,472735358976,442115104768,27486359552,6.5,0,0,0.0,64725497901056,215982748377600,138317653,124621012,cubic,2025-07-19 16:38:06,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,7.43,0.08
6.7,2.11767578125,2.2490234375,2.86181640625,0.0,2.0,29.0,31.23,472735358976,442084966400,27516497920,6.5,0,0,0.0,64725497901056,215982748758528,138324082,124626899,cubic,2025-07-19 16:38:09,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,7.43,0.08
8.6,5.7119140625,2.9921875,3.09912109375,0.0,2.0,29.0,31.26,472735358976,442157580288,27443884032,6.5,0,0,0.0,64725497901056,215982749164032,138331446,124633713,cubic,2025-07-19 16:38:12,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.22,7.43,0.08
7.2,5.7119140625,2.9921875,3.09912109375,0.0,2.0,30.0,31.35,472735358976,442140241920,27461218304,6.5,0,0,0.0,64725497917440,215982749741568,138348040,124647131,cubic,2025-07-19 16:38:15,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,4.48,0.07
8.6,5.33447265625,2.958984375,3.08740234375,0.0,2.0,29.0,31.26,472735358976,442115645440,27485814784,6.5,0,0,0.0,64725497917440,215982750720512,138356016,124654379,cubic,2025-07-19 16:38:18,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,4.48,0.07
1.3,5.33447265625,2.958984375,3.08740234375,0.0,2.0,29.0,31.22,472735358976,442084282368,27517181952,6.5,0,0,0.0,64725497917440,215982751154688,138362815,124660790,cubic,2025-07-19 16:38:21,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,4.48,0.07
0.8,4.9072265625,2.90966796875,3.07080078125,0.0,2.0,29.0,31.26,472735358976,442160050176,27441414144,6.5,0,0,0.0,64725497917440,215982751576576,138368538,124665647,cubic,2025-07-19 16:38:24,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,4.48,0.07
2.0,4.51416015625,2.861328125,3.05419921875,0.0,2.0,29.0,31.32,472735358976,442154975232,27446480896,6.5,0,0,0.0,64725497917440,215982752342528,138386655,124682194,cubic,2025-07-19 16:38:27,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,4.35,0.07
1.0,4.51416015625,2.861328125,3.05419921875,0.0,2.0,29.0,31.28,472735358976,442124525568,27476922368,6.5,0,0,0.0,64725497917440,215982752363008,138391851,124687148,cubic,2025-07-19 16:38:30,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,4.35,0.07
6.5,4.232421875,2.830078125,3.04296875,0.0,2.0,29.0,31.28,472735358976,442093985792,27507474432,6.5,0,0,0.0,64725497917440,215982753206784,138399802,124695039,cubic,2025-07-19 16:38:33,0,24000000,500000,4000000,3000000,0,1,100,60,10,5,3000,500,90112,0,50,200,4096,60,2,1,4096,4096,131072,6291456,4096,16384,4194304,memory_bound,12.2,4.35,0.07
