cpu_percent,load_avg_1,load_avg_5,load_avg_15,gpu_util,gpu_mem_used,gpu_temp,gpu_power,mem_total,mem_available,mem_used,mem_percent,swap_total,swap_used,swap_percent,read_bytes,write_bytes,bytes_sent,bytes_recv,tcp_congestion_control,timestamp,tcp_congestion_encoded,workload_type,kernel_sched_latency_ns,kernel_sched_migration_cost_ns,vm_swappiness,vm_dirty_ratio,vm_dirty_expire_centisecs,tcp_rmem_min,tcp_rmem_default,tcp_rmem_max
7.9,1.87255859375,2.42626953125,2.9189453125,0.0,2.0,32.0,28.3,472735358976,445101408256,24501186560,5.8,0,0,0.0,64551354900480,215458511940096,217751240,352762674,cubic,2025-07-17 18:34:31,0,memory_bound,10000000,500000,30,10,500,4096,87380,6291456
8.5,1.8828125,2.4189453125,2.91357421875,0.0,2.0,32.0,28.38,472735358976,445083041792,24519823360,5.8,0,0,0.0,64551354900480,215458615044608,217997082,352930756,cubic,2025-07-17 18:34:34,0,memory_bound,10000000,500000,30,10,500,4096,65536,4194304
10.0,1.8828125,2.4189453125,2.91357421875,0.0,2.0,32.0,28.42,472735358976,445165420544,24437182464,5.8,0,0,0.0,64551354900480,215458687203840,218021325,352954519,cubic,2025-07-17 18:34:37,0,memory_bound,10000000,500000,30,10,500,4096,65536,4194304
8.6,2.29296875,2.4951171875,2.935546875,0.0,2.0,32.0,28.42,472735358976,445162156032,24440446976,5.8,0,0,0.0,64551354900480,215458687203840,218030612,352963630,cubic,2025-07-17 18:34:40,0,memory_bound,10000000,500000,30,10,500,4096,65536,4194304
8.8,2.29296875,2.4951171875,2.935546875,0.0,2.0,32.0,28.42,472735358976,445235687424,24366915584,5.8,0,0,0.0,64551354900480,215458688563712,218040008,352972766,cubic,2025-07-17 18:34:43,0,memory_bound,10000000,500000,30,10,500,4096,65536,4194304
9.7,2.349609375,2.50390625,2.93603515625,0.0,2.0,32.0,28.42,472735358976,445177692160,24424910848,5.8,0,0,0.0,64551354900480,215458688862720,218286256,353143106,cubic,2025-07-17 18:34:46,0,memory_bound,10000000,5000000,10,5,300,4096,87380,6291456
8.0,2.48193359375,2.52880859375,2.94189453125,0.0,2.0,32.0,28.44,472735358976,445252362240,24350240768,5.8,0,0,0.0,64551354900480,215458688862720,218340087,353192901,cubic,2025-07-17 18:34:49,0,memory_bound,10000000,5000000,10,5,300,4096,87380,6291456
8.5,2.48193359375,2.52880859375,2.94189453125,0.0,2.0,32.0,28.38,472735358976,445117267968,24485335040,5.8,0,0,0.0,64551354900480,215458689108480,218349229,353201243,cubic,2025-07-17 18:34:52,0,memory_bound,10000000,5000000,10,5,300,4096,87380,6291456
10.1,2.44287109375,2.52001953125,2.9365234375,0.0,2.0,32.0,28.46,472735358976,445212626944,24389971968,5.8,0,0,0.0,64551354900480,215458689202688,218356167,353207535,cubic,2025-07-17 18:34:55,0,memory_bound,10000000,5000000,10,5,300,4096,87380,6291456
9.0,2.44287109375,2.52001953125,2.9365234375,0.0,2.0,32.0,28.45,472735358976,445256134656,24346468352,5.8,0,0,0.0,64551355117568,215458697689600,218601902,353375392,cubic,2025-07-17 18:34:58,0,memory_bound,10000000,5000000,10,5,300,4096,65536,4194304
12.6,2.3271484375,2.49462890625,2.92578125,0.0,2.0,32.0,28.44,472735358976,445038354432,24564248576,5.9,0,0,0.0,64551355117568,215458698160640,218624281,353396241,cubic,2025-07-17 18:35:01,0,memory_bound,10000000,5000000,10,5,300,4096,65536,4194304
10.4,2.220703125,2.4697265625,2.9150390625,0.0,2.0,32.0,28.42,472735358976,445032861696,24569737216,5.9,0,0,0.0,64551355117568,215458698557952,218632796,353403552,cubic,2025-07-17 18:35:04,0,memory_bound,10000000,5000000,10,5,300,4096,65536,4194304
7.3,2.220703125,2.4697265625,2.9150390625,0.0,2.0,32.0,28.36,472735358976,445115875328,24486699008,5.8,0,0,0.0,64551355117568,215458699274752,218672641,353440809,cubic,2025-07-17 18:35:07,0,memory_bound,10000000,5000000,10,5,300,4096,65536,4194304
9.5,2.12255859375,2.4453125,2.904296875,0.0,2.0,32.0,28.36,472735358976,445095772160,24506818560,5.8,0,0,0.0,64551355117568,215458699401728,218917783,353608413,cubic,2025-07-17 18:35:10,0,memory_bound,10000000,5000000,10,5,500,4096,87380,6291456
7.7,2.12255859375,2.4453125,2.904296875,0.0,2.0,32.0,28.37,472735358976,445224652800,24377929728,5.8,0,0,0.0,64551355117568,215458700388864,218939034,353627820,cubic,2025-07-17 18:35:13,0,memory_bound,10000000,5000000,10,5,500,4096,87380,6291456
8.0,2.0322265625,2.4208984375,2.89404296875,0.0,2.0,32.0,28.43,472735358976,445204135936,24398454784,5.8,0,0,0.0,64551355117568,215458700737024,218948152,353636146,cubic,2025-07-17 18:35:16,0,memory_bound,10000000,5000000,10,5,500,4096,87380,6291456
14.9,2.029296875,2.41357421875,2.88916015625,0.0,2.0,32.0,28.33,472735358976,445095452672,24507146240,5.8,0,0,0.0,64551355117568,215458700913152,218954546,353641542,cubic,2025-07-17 18:35:19,0,memory_bound,10000000,5000000,10,5,500,4096,87380,6291456
8.6,2.029296875,2.41357421875,2.88916015625,0.0,2.0,32.0,28.41,472735358976,445250973696,24351621120,5.8,0,0,0.0,64551355117568,215458701490688,219200278,353810180,cubic,2025-07-17 18:35:22,0,memory_bound,10000000,5000000,10,5,500,4096,65536,4194304
8.6,2.02685546875,2.40625,2.88427734375,0.0,2.0,32.0,28.4,472735358976,445288775680,24313823232,5.8,0,0,0.0,64551355117568,215458712685056,219255000,353861152,cubic,2025-07-17 18:35:25,0,memory_bound,10000000,5000000,10,5,500,4096,65536,4194304
8.3,2.02685546875,2.40625,2.88427734375,0.0,2.0,32.0,28.43,472735358976,445242302464,24360370176,5.8,0,0,0.0,64551355133952,215458719685120,219266539,353871245,cubic,2025-07-17 18:35:29,0,memory_bound,10000000,5000000,10,5,500,4096,65536,4194304
8.3,1.9443359375,2.3828125,2.8740234375,0.0,2.0,32.0,28.22,472735358976,445343645696,24259072000,5.8,0,0,0.0,64551355133952,215458720020992,219273963,353878111,cubic,2025-07-17 18:35:32,0,memory_bound,10000000,5000000,10,5,500,4096,65536,4194304
6.6,1.86865234375,2.359375,2.86376953125,0.0,2.0,32.0,28.42,472735358976,445330956288,24271728640,5.8,0,0,0.0,64551355133952,215458720102912,219523764,354049426,cubic,2025-07-17 18:35:35,0,memory_bound,10000000,5000000,10,10,300,4096,87380,6291456
7.9,1.86865234375,2.359375,2.86376953125,0.0,2.0,32.0,28.3,472735358976,445299433472,24303276032,5.8,0,0,0.0,64551355133952,215458720438784,219546890,354071452,cubic,2025-07-17 18:35:38,0,memory_bound,10000000,5000000,10,10,300,4096,87380,6291456
6.3,1.798828125,2.33642578125,2.853515625,0.0,2.0,32.0,28.32,472735358976,445268860928,24333836288,5.8,0,0,0.0,64551355133952,215458720770560,219569259,354094357,cubic,2025-07-17 18:35:41,0,memory_bound,10000000,5000000,10,10,300,4096,87380,6291456
7.1,1.89501953125,2.34765625,2.8544921875,0.0,2.0,32.0,28.42,472735358976,445346291712,24256380928,5.8,0,0,0.0,64551355133952,215458721196544,219599421,354119405,cubic,2025-07-17 18:35:44,0,memory_bound,10000000,5000000,10,10,300,4096,87380,6291456
7.3,1.89501953125,2.34765625,2.8544921875,0.0,2.0,32.0,28.37,472735358976,445336637440,24266059776,5.8,0,0,0.0,64551355133952,215458721491456,219849741,354291379,cubic,2025-07-17 18:35:47,0,memory_bound,10000000,5000000,10,10,300,4096,65536,4194304
5.7,1.8232421875,2.3251953125,2.84423828125,0.0,2.0,32.0,28.36,472735358976,445301661696,24301039616,5.8,0,0,0.0,64551355133952,215458721724928,219871438,354311794,cubic,2025-07-17 18:35:50,0,memory_bound,10000000,5000000,10,10,300,4096,65536,4194304
7.8,1.8232421875,2.3251953125,2.84423828125,0.0,2.0,32.0,28.4,472735358976,445270650880,24331939840,5.8,0,0,0.0,64551355133952,215458722368000,219881883,354321075,cubic,2025-07-17 18:35:53,0,memory_bound,10000000,5000000,10,10,300,4096,65536,4194304
0.6,1.83740234375,2.3193359375,2.83935546875,0.0,2.0,32.0,28.41,472735358976,445344145408,24258465792,5.8,0,0,0.0,64551355133952,215458722953728,219891259,354329627,cubic,2025-07-17 18:35:56,0,memory_bound,10000000,5000000,10,10,300,4096,65536,4194304
0.6,1.68994140625,2.28076171875,2.82373046875,0.0,2.0,32.0,28.42,472735358976,445334409216,24268206080,5.8,0,0,0.0,64551355133952,215458724768256,220156025,354517901,cubic,2025-07-17 18:35:59,0,memory_bound,10000000,5000000,10,10,500,4096,87380,6291456
1.5,1.68994140625,2.28076171875,2.82373046875,0.0,2.0,32.0,28.41,472735358976,445308919808,24293711872,5.8,0,0,0.0,64551355133952,215458725116416,220195079,354551153,cubic,2025-07-17 18:36:02,0,memory_bound,10000000,5000000,10,10,500,4096,87380,6291456
0.8,1.55419921875,2.24267578125,2.80810546875,0.0,2.0,32.0,28.37,472735358976,445274644480,24327958528,5.8,0,0,0.0,64551355133952,215458725415424,220203772,354559128,cubic,2025-07-17 18:36:05,0,memory_bound,10000000,5000000,10,10,500,4096,87380,6291456
6.8,1.55419921875,2.24267578125,2.80810546875,0.0,2.0,32.0,28.43,472735358976,445356847104,24245813248,5.8,0,0,0.0,64551355133952,215458725820928,220212255,354566273,cubic,2025-07-17 18:36:08,0,memory_bound,10000000,5000000,10,10,500,4096,87380,6291456
7.9,1.509765625,2.2216796875,2.79833984375,0.0,2.0,32.0,28.39,472735358976,445342380032,24260280320,5.8,0,0,0.0,64551355133952,215458726275584,220460608,354736216,cubic,2025-07-17 18:36:11,0,memory_bound,10000000,5000000,10,10,500,4096,65536,4194304
6.1,1.46875,2.201171875,2.78857421875,0.0,2.0,32.0,28.48,472735358976,445316136960,24286515200,5.8,0,0,0.0,64551355133952,215458726509056,220479322,354753158,cubic,2025-07-17 18:36:14,0,memory_bound,10000000,5000000,10,10,500,4096,65536,4194304
6.4,1.46875,2.201171875,2.78857421875,0.0,2.0,32.0,28.4,472735358976,445278003200,24324665344,5.8,0,0,0.0,64551355133952,215458726889984,220505931,354780807,cubic,2025-07-17 18:36:17,0,memory_bound,10000000,5000000,10,10,500,4096,65536,4194304
7.1,1.51171875,2.19775390625,2.7841796875,0.0,2.0,32.0,28.4,472735358976,445292765184,24309932032,5.8,0,0,0.0,64551355133952,215458727008768,220527523,354799153,cubic,2025-07-17 18:36:20,0,memory_bound,10000000,5000000,10,10,500,4096,65536,4194304
6.1,1.51171875,2.19775390625,2.7841796875,0.0,2.0,32.0,28.39,472735358976,445341007872,24261705728,5.8,0,0,0.0,64551355133952,215458727496192,220781057,354974315,cubic,2025-07-17 18:36:24,0,memory_bound,10000000,5000000,30,5,300,4096,87380,6291456
7.1,4.67431640625,2.84228515625,2.98974609375,0.0,2.0,32.0,28.38,472735358976,445311406080,24291319808,5.8,0,0,0.0,64551355133952,215458727942656,220802021,354994073,cubic,2025-07-17 18:36:27,0,memory_bound,10000000,5000000,30,5,300,4096,87380,6291456
7.2,4.5400390625,2.84521484375,2.990234375,0.0,2.0,32.0,28.42,472735358976,445273698304,24329015296,5.8,0,0,0.0,64551355133952,215458728012288,220810022,355000870,cubic,2025-07-17 18:36:30,0,memory_bound,10000000,5000000,30,5,300,4096,87380,6291456
6.4,4.5400390625,2.84521484375,2.990234375,0.0,2.0,32.0,28.43,472735358976,445351022592,24251682816,5.8,0,0,0.0,64551355133952,215458729634304,220817400,355007690,cubic,2025-07-17 18:36:33,0,memory_bound,10000000,5000000,30,5,300,4096,87380,6291456
7.9,6.8994140625,3.36279296875,3.1572265625,0.0,2.0,32.0,28.32,472735358976,445334503424,24268128256,5.8,0,0,0.0,64551355133952,215458731469312,221096877,355207615,cubic,2025-07-17 18:36:36,0,memory_bound,10000000,5000000,30,5,300,4096,65536,4194304
5.8,6.4267578125,3.3232421875,3.1455078125,0.0,2.0,32.0,28.33,472735358976,445303029760,24299651072,5.8,0,0,0.0,64551355133952,215458731584000,221124294,355231262,cubic,2025-07-17 18:36:39,0,memory_bound,10000000,5000000,30,5,300,4096,65536,4194304
6.1,6.4267578125,3.3232421875,3.1455078125,0.0,2.0,32.0,28.32,472735358976,445267791872,24334807040,5.8,0,0,0.0,64551355133952,215458731891200,221133438,355239606,cubic,2025-07-17 18:36:42,0,memory_bound,10000000,5000000,30,5,300,4096,65536,4194304
3.2,5.9921875,3.28466796875,3.1337890625,0.0,2.0,32.0,28.34,472735358976,445341503488,24261144576,5.8,0,0,0.0,64551355133952,215458732042752,221140381,355245903,cubic,2025-07-17 18:36:45,0,memory_bound,10000000,5000000,30,5,300,4096,65536,4194304
0.6,5.9921875,3.28466796875,3.1337890625,0.0,2.0,32.0,28.36,472735358976,445334089728,24268603392,5.8,0,0,0.0,64551355133952,215458732476928,221393166,355418802,cubic,2025-07-17 18:36:48,0,memory_bound,10000000,5000000,30,5,500,4096,87380,6291456
0.6,5.51220703125,3.22998046875,3.11669921875,0.0,2.0,32.0,28.35,472735358976,445303046144,24299659264,5.8,0,0,0.0,64551355133952,215458732812800,221416074,355440000,cubic,2025-07-17 18:36:51,0,memory_bound,10000000,5000000,30,5,500,4096,87380,6291456
1.7,5.0703125,3.17626953125,3.099609375,0.0,2.0,32.0,28.32,472735358976,445275451392,24327221248,5.8,0,0,0.0,64551355133952,215458732915200,221456371,355477539,cubic,2025-07-17 18:36:54,0,memory_bound,10000000,5000000,30,5,500,4096,87380,6291456
6.8,5.0703125,3.17626953125,3.099609375,0.0,2.0,32.0,28.23,472735358976,445357117440,24245571584,5.8,0,0,0.0,64551355133952,215458733312512,221465253,355485693,cubic,2025-07-17 18:36:57,0,memory_bound,10000000,5000000,30,5,500,4096,87380,6291456
7.7,4.744140625,3.14013671875,3.087890625,0.0,2.0,32.0,28.27,472735358976,445342052352,24260616192,5.8,0,0,0.0,64551355133952,215458733390336,221716904,355657958,cubic,2025-07-17 18:37:00,0,memory_bound,10000000,5000000,30,5,500,4096,65536,4194304
7.6,4.744140625,3.14013671875,3.087890625,0.0,2.0,32.0,28.39,472735358976,445308465152,24294141952,5.8,0,0,0.0,64551355133952,215458753374720,221741692,355680260,cubic,2025-07-17 18:37:03,0,memory_bound,10000000,5000000,30,5,500,4096,65536,4194304
6.3,4.52392578125,3.12109375,3.08203125,0.0,2.0,32.0,28.35,472735358976,445276606464,24326090752,5.8,0,0,0.0,64551355133952,215458753776128,221752282,355690050,cubic,2025-07-17 18:37:06,0,memory_bound,10000000,5000000,30,5,500,4096,65536,4194304
6.6,4.24169921875,3.08544921875,3.07080078125,0.0,2.0,32.0,28.37,472735358976,445337571328,24265146368,5.8,0,0,0.0,64551355133952,215458753948160,221758788,355695778,cubic,2025-07-17 18:37:09,0,memory_bound,10000000,5000000,30,5,500,4096,65536,4194304
6.5,4.24169921875,3.08544921875,3.07080078125,0.0,2.0,32.0,28.35,472735358976,445341196288,24261455872,5.8,0,0,0.0,64551355133952,215458754304512,222043152,355899140,cubic,2025-07-17 18:37:12,0,memory_bound,10000000,5000000,30,10,300,4096,87380,6291456
6.6,3.98193359375,3.05078125,3.0595703125,0.0,2.0,32.0,28.39,472735358976,445308313600,24294313984,5.8,0,0,0.0,64551355133952,215458754427392,222063506,355918426,cubic,2025-07-17 18:37:15,0,memory_bound,10000000,5000000,30,10,300,4096,87380,6291456
7.2,3.98193359375,3.05078125,3.0595703125,0.0,2.0,32.0,28.29,472735358976,445270007808,24332652544,5.8,0,0,0.0,64551355133952,215458754775552,222073741,355927069,cubic,2025-07-17 18:37:18,0,memory_bound,10000000,5000000,30,10,300,4096,87380,6291456
5.9,3.74267578125,3.0166015625,3.04833984375,0.0,2.0,32.0,28.33,472735358976,445348737024,24253939712,5.8,0,0,0.0,64551355133952,215458755144192,222081689,355934297,cubic,2025-07-17 18:37:22,0,memory_bound,10000000,5000000,30,10,300,4096,87380,6291456
7.1,3.60302734375,2.99951171875,3.04248046875,0.0,2.0,32.0,28.46,472735358976,445337366528,24265297920,5.8,0,0,0.0,64551355133952,215458755426816,222336316,356108394,cubic,2025-07-17 18:37:25,0,memory_bound,10000000,5000000,30,10,300,4096,65536,4194304
7.9,3.60302734375,2.99951171875,3.04248046875,0.0,2.0,32.0,28.29,472735358976,445307850752,24294825984,5.8,0,0,0.0,64551355133952,215458755881472,222358405,356128877,cubic,2025-07-17 18:37:28,0,memory_bound,10000000,5000000,30,10,300,4096,65536,4194304
7.3,3.474609375,2.98291015625,3.03662109375,0.0,2.0,32.0,28.29,472735358976,445267415040,24335175680,5.8,0,0,0.0,64551355133952,215458756258304,222401491,356169499,cubic,2025-07-17 18:37:31,0,memory_bound,10000000,5000000,30,10,300,4096,65536,4194304
6.8,3.474609375,2.98291015625,3.03662109375,0.0,2.0,32.0,28.29,472735358976,445339877376,24262774784,5.8,0,0,0.0,64551355133952,215458757716480,222408700,356176324,cubic,2025-07-17 18:37:34,0,memory_bound,10000000,5000000,30,10,300,4096,65536,4194304
2.0,3.3564453125,2.96630859375,3.03076171875,0.0,2.0,32.0,28.39,472735358976,445332131840,24270450688,5.8,0,0,0.0,64551355133952,215458758109696,222665205,356352871,cubic,2025-07-17 18:37:37,0,memory_bound,10000000,5000000,30,10,500,4096,87380,6291456
0.7,3.08740234375,2.9169921875,3.01416015625,0.0,2.0,32.0,28.31,472735358976,445302284288,24300335104,5.8,0,0,0.0,64551355133952,215458758187520,222686595,356372963,cubic,2025-07-17 18:37:40,0,memory_bound,10000000,5000000,30,10,500,4096,87380,6291456
1.7,3.08740234375,2.9169921875,3.01416015625,0.0,2.0,32.0,28.33,472735358976,445275308032,24327282688,5.8,0,0,0.0,64551355133952,215458758756864,222695748,356380790,cubic,2025-07-17 18:37:43,0,memory_bound,10000000,5000000,30,10,500,4096,87380,6291456
1.6,2.83984375,2.8681640625,2.99755859375,0.0,2.0,32.0,28.38,472735358976,445352296448,24250351616,5.8,0,0,0.0,64551355133952,215458759129600,222704350,356388548,cubic,2025-07-17 18:37:46,0,memory_bound,10000000,5000000,30,10,500,4096,87380,6291456
6.3,2.6923828125,2.8369140625,2.98681640625,0.0,2.0,32.0,28.46,472735358976,445338644480,24264019968,5.8,0,0,0.0,64551355133952,215458759158272,222990210,356591642,cubic,2025-07-17 18:37:49,0,memory_bound,10000000,5000000,30,10,500,4096,65536,4194304
7.9,2.6923828125,2.8369140625,2.98681640625,0.0,2.0,32.0,28.43,472735358976,445300580352,24301936640,5.8,0,0,0.0,64551355133952,215458760698368,223011653,356612313,cubic,2025-07-17 18:37:52,0,memory_bound,10000000,5000000,30,10,500,4096,65536,4194304
6.9,2.556640625,2.80615234375,2.97607421875,0.0,2.0,32.0,28.44,472735358976,445273149440,24329302016,5.8,0,0,0.0,64551355133952,215458764548608,223019813,356620357,cubic,2025-07-17 18:37:55,0,memory_bound,10000000,5000000,30,10,500,4096,65536,4194304
7.6,2.556640625,2.80615234375,2.97607421875,0.0,2.0,32.0,28.44,472735358976,445329346560,24273301504,5.8,0,0,0.0,64551355133952,215458765838848,223028296,356628228,cubic,2025-07-17 18:37:58,0,memory_bound,10000000,5000000,30,10,500,4096,65536,4194304
7.0,2.51171875,2.79248046875,2.970703125,0.0,2.0,32.0,28.42,472735358976,445328887808,24273768448,5.8,0,0,0.0,64551355133952,215458766785024,223284832,356805208,cubic,2025-07-17 18:38:01,0,memory_bound,20000000,500000,10,5,300,4096,87380,6291456
6.3,2.63134765625,2.81298828125,2.9765625,0.0,2.0,32.0,28.35,472735358976,445297356800,24305168384,5.8,0,0,0.0,64551355133952,215458767755776,223305337,356824195,cubic,2025-07-17 18:38:04,0,memory_bound,20000000,500000,10,5,300,4096,87380,6291456
5.6,2.63134765625,2.81298828125,2.9765625,0.0,2.0,32.0,28.49,472735358976,445267955712,24334688256,5.8,0,0,0.0,64551355133952,215458770905600,223349348,356865386,cubic,2025-07-17 18:38:07,0,memory_bound,20000000,500000,10,5,300,4096,87380,6291456
7.8,2.50048828125,2.78271484375,2.9658203125,0.0,2.0,32.0,28.46,472735358976,445339705344,24262799360,5.8,0,0,0.0,64551355133952,215458774383104,223356615,356872177,cubic,2025-07-17 18:38:10,0,memory_bound,20000000,500000,10,5,300,4096,87380,6291456
6.4,2.50048828125,2.78271484375,2.9658203125,0.0,2.0,32.0,28.46,472735358976,445325549568,24276905984,5.8,0,0,0.0,64551355133952,215458776394240,223614362,357048752,cubic,2025-07-17 18:38:14,0,memory_bound,20000000,500000,10,5,300,4096,65536,4194304
7.4,2.4599609375,2.76953125,2.96044921875,0.0,2.0,32.0,28.48,472735358976,445295927296,24306745344,5.8,0,0,0.0,64551355133952,215458778511872,223637829,357070549,cubic,2025-07-17 18:38:17,0,memory_bound,20000000,500000,10,5,300,4096,65536,4194304
8.4,2.4228515625,2.75634765625,2.955078125,0.0,2.0,32.0,28.43,472735358976,445265125376,24337424384,5.8,0,0,0.0,64551355133952,215458780817920,223646807,357078315,cubic,2025-07-17 18:38:20,0,memory_bound,20000000,500000,10,5,300,4096,65536,4194304
6.9,2.4228515625,2.75634765625,2.955078125,0.0,2.0,32.0,28.36,472735358976,445348200448,24254373888,5.8,0,0,0.0,64551355133952,215458781776384,223665203,357097859,cubic,2025-07-17 18:38:23,0,memory_bound,20000000,500000,10,5,300,4096,65536,4194304
2.0,2.30859375,2.72705078125,2.9443359375,0.0,2.0,32.0,28.34,472735358976,445328850944,24273850368,5.8,0,0,0.0,64551355133952,215458782886400,223947989,357296343,cubic,2025-07-17 18:38:26,0,memory_bound,20000000,500000,10,5,500,4096,87380,6291456
2.4,2.30859375,2.72705078125,2.9443359375,0.0,2.0,32.0,28.41,472735358976,445297233920,24305426432,5.8,0,0,0.0,64551355133952,215458783758848,223968392,357315232,cubic,2025-07-17 18:38:29,0,memory_bound,20000000,500000,10,5,500,4096,87380,6291456
0.5,2.3642578125,2.73193359375,2.94482421875,0.0,2.0,32.0,28.36,472735358976,445306679296,24295927808,5.8,0,0,0.0,64551355133952,215458784504320,223977633,357324115,cubic,2025-07-17 18:38:32,0,memory_bound,20000000,500000,10,5,500,4096,87380,6291456
2.0,2.1748046875,2.6865234375,2.9287109375,0.0,2.0,32.0,28.41,472735358976,445387141120,24215506944,5.8,0,0,0.0,64551355133952,215458785872384,223985811,357331969,cubic,2025-07-17 18:38:35,0,memory_bound,20000000,500000,10,5,500,4096,87380,6291456
6.4,2.1748046875,2.6865234375,2.9287109375,0.0,2.0,32.0,28.38,472735358976,445373620224,24228999168,5.8,0,0,0.0,64551355133952,215458786134528,224243503,357508205,cubic,2025-07-17 18:38:38,0,memory_bound,20000000,500000,10,5,500,4096,65536,4194304
6.5,2.16064453125,2.6748046875,2.92333984375,0.0,2.0,32.0,28.37,472735358976,445346213888,24256483328,5.8,0,0,0.0,64551355133952,215458786650624,224282237,357547725,cubic,2025-07-17 18:38:41,0,memory_bound,20000000,500000,10,5,500,4096,65536,4194304
7.3,2.0673828125,2.64697265625,2.91259765625,0.0,2.0,32.0,28.41,472735358976,445312851968,24289857536,5.8,0,0,0.0,64551355133952,215458786699776,224306795,357566965,cubic,2025-07-17 18:38:44,0,memory_bound,20000000,500000,10,5,500,4096,65536,4194304
7.9,2.0673828125,2.64697265625,2.91259765625,0.0,2.0,32.0,28.45,472735358976,445346676736,24256032768,5.8,0,0,0.0,64551355133952,215458787060224,224314749,357574199,cubic,2025-07-17 18:38:47,0,memory_bound,20000000,500000,10,5,500,4096,65536,4194304
5.2,2.0615234375,2.63623046875,2.9072265625,0.0,2.0,32.0,28.51,472735358976,445351759872,24250949632,5.8,0,0,0.0,64551355133952,215458787060224,224571515,357749865,cubic,2025-07-17 18:38:50,0,memory_bound,20000000,500000,10,10,300,4096,87380,6291456
7.7,2.0615234375,2.63623046875,2.9072265625,0.0,2.0,32.0,28.37,472735358976,445345406976,24257306624,5.8,0,0,0.0,64551355133952,215458787297792,224591930,357768520,cubic,2025-07-17 18:38:53,0,memory_bound,20000000,500000,10,10,300,4096,87380,6291456
5.7,1.97607421875,2.60888671875,2.89697265625,0.0,2.0,32.0,28.44,472735358976,445305794560,24296914944,5.8,0,0,0.0,64551355133952,215458787568128,224601071,357776861,cubic,2025-07-17 18:38:56,0,memory_bound,20000000,500000,10,10,300,4096,87380,6291456
7.5,1.97802734375,2.5986328125,2.89208984375,0.0,2.0,32.0,28.39,472735358976,445388005376,24214708224,5.8,0,0,0.0,64551355133952,215458787580416,224623746,357801022,cubic,2025-07-17 18:38:59,0,memory_bound,20000000,500000,10,10,300,4096,87380,6291456
7.6,1.97802734375,2.5986328125,2.89208984375,0.0,2.0,32.0,28.45,472735358976,445370085376,24232628224,5.8,0,0,0.0,64551355133952,215458787838464,224901379,357992251,cubic,2025-07-17 18:39:02,0,memory_bound,20000000,500000,10,10,300,4096,65536,4194304
8.9,2.14013671875,2.6220703125,2.8984375,0.0,2.0,32.0,28.35,472735358976,445341237248,24261480448,5.8,0,0,0.0,64551355133952,215458788608512,224920652,358010534,cubic,2025-07-17 18:39:05,0,memory_bound,20000000,500000,10,10,300,4096,65536,4194304
8.2,2.14013671875,2.6220703125,2.8984375,0.0,2.0,32.0,28.44,472735358976,445306728448,24295985152,5.8,0,0,0.0,64551355133952,215458788837888,224930890,358019180,cubic,2025-07-17 18:39:08,0,memory_bound,20000000,500000,10,10,300,4096,65536,4194304
6.5,2.048828125,2.5947265625,2.88818359375,0.0,2.0,32.0,28.38,472735358976,445369298944,24233414656,5.8,0,0,0.0,64551355133952,215458789095936,224938258,358025998,cubic,2025-07-17 18:39:12,0,memory_bound,20000000,500000,10,10,300,4096,65536,4194304
6.9,1.96435546875,2.56787109375,2.8779296875,0.0,2.0,32.0,28.39,472735358976,445368205312,24234508288,5.8,0,0,0.0,64551355133952,215458789153280,225197181,358202869,cubic,2025-07-17 18:39:15,0,memory_bound,20000000,500000,10,10,500,4096,87380,6291456
1.4,1.96435546875,2.56787109375,2.8779296875,0.0,2.0,32.0,28.4,472735358976,445337419776,24265297920,5.8,0,0,0.0,64551355133952,215458789423616,225238390,358244762,cubic,2025-07-17 18:39:18,0,memory_bound,20000000,500000,10,10,500,4096,87380,6291456
0.4,1.806640625,2.52490234375,2.8623046875,0.0,2.0,32.0,28.39,472735358976,445308571648,24294146048,5.8,0,0,0.0,64551355133952,215458789661184,225264524,358265994,cubic,2025-07-17 18:39:21,0,memory_bound,20000000,500000,10,10,500,4096,87380,6291456
0.6,1.806640625,2.52490234375,2.8623046875,0.0,2.0,32.0,28.44,472735358976,445385674752,24217051136,5.8,0,0,0.0,64551355133952,215458789747200,225274746,358274882,cubic,2025-07-17 18:39:24,0,memory_bound,20000000,500000,10,10,500,4096,87380,6291456
2.6,1.74169921875,2.49951171875,2.85205078125,0.0,2.0,32.0,28.46,472735358976,445376212992,24226578432,5.8,0,0,0.0,64551355133952,215458789980672,225535803,358453999,cubic,2025-07-17 18:39:27,0,memory_bound,20000000,500000,10,10,500,4096,65536,4194304
6.7,1.68212890625,2.474609375,2.841796875,0.0,2.0,32.0,28.4,472735358976,445348749312,24254066688,5.8,0,0,0.0,64551355133952,215458789980672,225559154,358475556,cubic,2025-07-17 18:39:30,0,memory_bound,20000000,500000,10,10,500,4096,65536,4194304
7.5,1.68212890625,2.474609375,2.841796875,0.0,2.0,32.0,28.37,472735358976,445314134016,24288698368,5.8,0,0,0.0,64551355133952,215458790234624,225567597,358482963,cubic,2025-07-17 18:39:33,0,memory_bound,20000000,500000,10,10,500,4096,65536,4194304
8.0,1.62744140625,2.44970703125,2.83154296875,0.0,2.0,32.0,28.46,472735358976,445387501568,24215330816,5.8,0,0,0.0,64551355133952,215458790885888,225605626,358520394,cubic,2025-07-17 18:39:36,0,memory_bound,20000000,500000,10,10,500,4096,65536,4194304
